ID.1,ID,Lowtag,Name,Recap,PIT_tag,Species,Year,Capture_date,Collar_start,Fate_date,Field_crew,Study_area,Latitude,Longitude,Trap.type,Sex,Age,Collar.ID,Frequency,Collar_model,DOP_type,Left_eartag,Left_color,Right_eartag,Right_color,Parasites,Body_condition,Hind_foot,Chest_girth,Body_length,biopsy,blood,Cannon_foot,Weight,Head_circ,Neck_circ,Tail_length,Ear_length_R,Ear_length_L,Left_upper_canine,Left_lower_canine,Right_upper_canine,Right_lower_canine,Samples,Nursed,Pelage,Handling_time,VIT,VIT_frequency,Mortality,Mortality_cause,Mortality_date,Censor,Censor_cause,Censor_date,Comments,data_comments
B171,171,NA,acorn,New,NA,Bobcat,2022,12/12/2022,12/12/2022,3/2/2023,NA,Touch of Nature,37.58706,-89.1251,NA,F,J,89304,NA,250,HDOP,NA,NA,NA,NA,NA,4,15.4,NA,74.3,NA,NA,NA,7,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C165,165,NA,whiskey,New,NA,Coyote,2022,12/13/2022,12/13/2022,NA,NA,Touch of Nature,37.62837,-89.15937,NA,M,A,89300,NA,250,HDOP,NA,NA,NA,NA,NA,3,19.8,NA,95.2,NA,NA,NA,14.1,NA,NA,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C162,162,NA,zelda,Recap,NA,Coyote,2022,12/17/2022,12/17/2022,2/3/2023,NA,Shelbyville,39.50902,-88.56662,NA,F,A,150995,NA,250,HDOP,NA,NA,NA,NA,NA,4,19.34,NA,93.7,NA,NA,NA,14.97,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C166,166,NA,bruce,New,NA,Coyote,2022,12/18/2022,12/18/2022,NA,NA,Touch of Nature,37.62058,-89.18618,NA,M,A,150996,NA,250,HDOP,NA,NA,NA,NA,NA,5,19.6,NA,91.2,NA,NA,NA,14.5,NA,NA,36.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C167,167,NA,brooks,New,NA,Coyote,2022,12/19/2022,12/19/2022,NA,NA,Touch of Nature,37.58626,-89.12315,NA,M,A,150997,NA,250,HDOP,NA,NA,NA,NA,NA,5,18.2,NA,91.5,NA,NA,NA,14.2,NA,NA,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
B172,172,NA,brick,New,NA,Bobcat,2022,12/20/2022,12/20/2022,NA,NA,Touch of Nature,37.58706,-89.1251,NA,M,A,150998,NA,250,HDOP,NA,NA,NA,NA,NA,4,16.4,NA,80.7,NA,NA,NA,9.52,NA,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
F01,1,A347,NA,New,846 015 854,Gray Fox,2023,1/5/2023,1/5/2023,NA,"Locke, Murphy, Perhsyn",Davis,37.53557,-88.216,Dirthole,Male,Adult,92937,151.915,150,HDOP,A347,NA,A348,NA,"fleas, ticks",4,13.3,35.8,67,NA,NA,NA,5.34,24.1,21,31.5,7.6,7.1,7.85,8.65,7.22,8.72,NA,NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Lots of blocking on trap-Collar modified with strips of wool blanket to make it smaller (bolts on tightes setting)-Low temp throughout, but scat in rectum possibly interfered (heating pad was in use entire time, and F01 covered w/ blanket whenever possible)-Chunks of meat in trap circle (probably puke), took sample and left some for future bait-Climbed tree after release, then fell ~30ft, got up and walked away with no apparent injury",
F03,2,A349,NA,New,846 003 032,Gray Fox,2023,1/6/2023,1/6/2023,NA,"Locke, Pershyn, Henling",Davis,37.53557,-88.216,Dirthole,Male,Juvenile,92928,151.825,150,HDOP,A349,NA,A350,NA,"fleas, ticks",2.5,12.5,29.5,62.3,NA,NA,NA,3.6,22,19,35,6.9,7.3,8.08,6.83,8.45,6.39,NA,NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Same trap that caught F01 on 1/5/23 (night before)-Cut on trap foot just above where caught (photos)-Notch in front right ear (photo), debris on teeth-Collar modified with wool blanket to make it smaller (bolts on 3rd hole from drop-off)-Started coming up from chem. imob. towards end of workup-Placed in crate for recovery (Locke &Henling: 10:55- cowering in back of crate, unsteady on feet; 11:28- still cowering/submissive behavior, maybe peed, slow gentle pawing at collar; 11:43- stumbling, drooling; 12:00- release. Ran away, slow mo video taken. Didn't climb tree, jumped and stumbled a little upon release)",
C178,178,NA,arya,New,NA,Coyote,2023,1/9/2023,1/9/2023,1/27/2023,NA,Shelbyville,39.50111,-88.68216,NA,F,J,150994,NA,250,HDOP,NA,NA,NA,NA,NA,4,22.1,NA,99.5,NA,NA,NA,13.6,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1128,1128,1,NA,New,NA,WTD,2023,1/10/2023,2/13/2023,1/8/2024,"TK, SH, ME, BS",Touch of Nature,37.63103,-89.15513,Clover Trap,Female,Adult (2+yr),150958,151.165,420,HDOP,1,yellow,124,pink,NA,2,17,81,144,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes ,dead battery,1/8/2024,"Collar loose, coundn't tighten more. Doe was skinny. Hemmoraging of the skin/hair loss above left eye. Possible dermatitis around muzzle. Mild seizure after innoculation. Good workup overall. Body pictures taken.",check downloads for data
F02,3,A351,NA,New,846 001 868,Gray Fox,2023,1/10/2023,1/10/2023,NA,"Pershyn, Henling, Murphy",Davis,37.53557,-88.216,Dirthole,Female,Adult,92939,151.935,150,HDOP,A351,NA,A352,NA,"fleas, ticks",3,12.2,34.5,66,NA,NA,NA,5.02,24,19.2,31,7.5,7.6,8.53,5.65,8.66,7.76,NA,Yes,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.15ml BAM accidental discharge0-First dose of BAM maybe a miss-Trapped foot was swollen (pics)-Bottom left canine chipped-12:06- Cowering in back of crate, shaking slightly-Low temp throughout, could be thermometer error",
D1129,1129,3,NA,New,NA,WTD,2023,1/14/2023,2/14/2023,3/27/2023,"TK, SH, CP, DG, MC",Touch of Nature,37.63548,-89.17069,Clover Trap,Male,Yearling (1-2 yr),150981,151.395,CAM S,HDOP,73,white,3,yellow,NA,5,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,slipped collar,3/27/2023,Noticed form prior hairloss around nose. Recaptured in clover and collar fitted on 3/8/23 @ 10:00,check downloads for data
C179,179,NA,ripley,New,NA,Coyote,2023,1/16/2023,1/16/2023,2/8/2023,NA,Shelbyville,39.50989,-88.67598,NA,F,A,151005,NA,250,HDOP,NA,NA,NA,NA,NA,3,17.9,NA,90.4,NA,NA,NA,13.15,NA,NA,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1130,1130,2,NA,New,NA,WTD,2023,1/17/2023,2/13/2023,2/13/2023,"SH, ME, MC",Touch of Nature,37.63084,-89.15491,Clover Trap,Male,Yearling (1-2 yr),150955,151.135,420,HDOP,123,pink,2,yellow,NA,5,39,72,145,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes ,unknown,2/13/2023,Recapture of deer that was reversed immediately on 1/11/23. deployed collar 150955 (151.135) but did not work. ,check downloads for data
C180,180,NA,kumquat,New,NA,Coyote,2023,1/17/2023,1/17/2023,NA,NA,Shelbyville,39.50989,-88.67598,NA,M,A,151003,NA,250,HDOP,NA,NA,NA,NA,NA,5,21.7,NA,94.5,NA,NA,NA,15.42,NA,NA,41.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
C168,168,NA,lasso/Jackson 330,New,NA,Coyote,2023,1/19/2023,1/19/2023,1/26/2023,NA,Touch of Nature,37.63408,-89.17678,NA,M,A,151330,NA,250,HDOP,NA,NA,NA,NA,NA,3,18.1,NA,99.5,NA,NA,NA,15.4,NA,NA,36.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
B183,183,NA,Raspberry,New,846020013,Bobcat,2023,1/20/2023,1/20/2023,NA,NA,Beecher - BeechHigh,NA,NA,Cage,Female,<1 year,151034,151.775,250,HDOP,NA,NA,NA,NA,None,4,16 cm,NA,74.5 cm,NA,NA,NA,6.4,NA,NA,13 cm,7 cm,6 cm,NA,NA,NA,NA,"Whiskers, each punch, fur, scat",No,Normal,23 min,NA,NA,NA,NA,NA,NA,NA,NA,"2 other cats on camera, looks young, cuts on right side of face above eye, clean teeth, woke up fast",
B183,183,NA,Raspberry,Recap,846020013,Bobcat,2023,1/20/2023,3/8/2023,NA,NA,Beecher - ExpInt,NA,NA,Foothold,Female,<1 year,151034,151.775,250,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Looked good, collar intact, no concerns",
F04,4,A345,NA,New,846 003 280,Gray Fox,2023,1/20/2023,1/20/2023,NA,"Henling, Locke",Cadiz,37.57517,-88.25541,Double Dirthole,Female,Adult,92936,151.905,150,HDOP,A345,NA,A346,NA,fleas,3,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Trap foot is very bloody, applied kwick stop, antibiotic ointment, and wound koat. Wound on webbing between 1st & 2nd toes and 2nd & 3rd toes, looks like a tear-Left ear punch hit a vein, bled a lot-No blood drawn or morphological measurements taken due to injury and cold weather; animal welfare was priority (extrenal battery for heating pad was dead, used emergency blanket and hot hands)-Recovering well, growled almost immediately",
B184,184,NA,Kumquat,New,846003039,Bobcat,2023,1/21/2023,1/21/2023,NA,NA,Wadi - Trench,NA,NA,Cage,Male,<1 year,151027,151.705,250,HDOP,NA,NA,NA,NA,None,5,16.5 cm,NA,NA,NA,NA,NA,5.9,NA,25 cm,NA,5.4 cn,5.6 cm,13.9 mm,12.3 mm,NA,NA,"Whole blood, whiskers, fur, ear punch",No,Normal,29 min,NA,NA,NA,NA,NA,NA,NA,NA,"Loose stool, no face scratches, suspected juvenile, two other cats on camera, needed bump dose",
D1172,1172,77,NA,New,NA,WTD,2023,1/22/2023,2/13/2023,10/1/2023,"PT, BS, CP, DG",Shelbyville,39.53185,-88.61159,Clover Trap,Female,Adult (2+yr),150962,151.205,420,HDOP,92,orange,77,white,NA,2,31,96,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unknown,NA,Serum didnt mix well. ,check downloads for data
F05,5,A341,NA,New,846 021 590,Gray Fox,2023,1/22/2023,1/22/2023,NA,"Pershyn, Locke, Henling",Cadiz,37.57606,-88.261022,Double Dirthole,Male,Adult,92929,151.835,150,HDOP,A341,NA,A342,NA,None,4,13.5,33.5,68.5,NA,NA,NA,4.9,24,18.9,31,7.5,8,10.2,9.5,9.3,9.5,NA,NA,Normal,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-Bite on right flank where skin is removed and muscle exposed; bruising around groin. Assumption on flank bite: bitten by another animal (unknown) but no camera at trap [pics]-Tear in FL paw (catch foot) webbing but not actively bleeding-Blood skipped due to injuries and cold/rain-Reluctant to leave cage when door opened, despite being awake and alert. Needed to tip cage to get him out, then he took off",
D1173,1173,16,NA,New,NA,WTD,2023,1/23/2023,2/13/2023,NA,"PT, SJ, CP, BS, DG",Shelbyville,39.53333,-88.66191,Clover Trap,Male,Adult (2+yr),150954,151.125,330,HDOP,16,yellow,91,red,NA,3,46,105,154,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check downloads for data
D1174,1174,78,NA,New,NA,WTD,2023,1/25/2023,NA,NA,"PT, BS, ST, CP, DG",Shelbyville,39.57534,-88.70573,Drop Net,Male,YoungOfYear (0-1 yr),NA,NA,NA,NA,89,orange,78,white,NA,2,39,76,110,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fawn not collared,check downloads for data
D1060,1060,186,NA,Recap,NA,WTD,2023,1/25/2023,2/12/2023,NA,"PT, SJ, BS, DG, CP",Shelbyville,39.57534,-88.70573,Drop Net,Female,Adult (2+yr),150972,151.305,420,HDOP,NA,NA,186,white,NA,4,41,108,152,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recapture of collared deer 151.030/87553,check downloads for data
D1131,1131,NA,NA,New,NA,WTD,2023,1/26/2023,2/13/2023,4/7/2023,"ME, MC",Touch of Nature,37.63384,-89.17396,Clover Trap,Female,Adult (2+yr),150969,151.275,420,HDOP,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,4/9/2023,NA,NA,NA,moved during bam injection and likely didnt get full dose. collar only,check downloads for data
C169,169,NA,Jimmy V/Jackson 329,New,NA,Coyote,2023,1/26/2023,1/26/2023,NA,NA,Touch of Nature,37.61108,-89.16016,NA,M,A,151329,NA,250,HDOP,NA,NA,NA,NA,NA,1.5,19,NA,93,NA,NA,NA,17.5,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1133,1133,4,NA,New,NA,WTD,2023,1/27/2023,2/13/2023,2/13/2023,"TK, ME, MC",Touch of Nature,37.62012,-89.15807,Clover Trap,Male,Yearling (1-2 yr),150953,151.115,330,HDOP,4,yellow,136,pink,NA,3,42,80,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes ,unknown,2/13/2023,NA,check downloads for data
D1132,1132,120,NA,New,NA,WTD,2023,1/27/2023,2/13/2023,11/4/2023,"TK, ME, MC",Touch of Nature,37.62012,-89.15807,Clover Trap,Female,Adult (2+yr),150961,151.195,420,HDOP,120,orange,133,pink,NA,4,31,80,125,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hunter harvest (ton hunt - look up to verify)??,check downloads for data
D1068,1068,180,NA,Recap,NA,WTD,2023,1/27/2023,2/16/2023,NA,"PT, BS, ST, DG",Shelbyville,39.57534,-88.70573,Drop Net,Female,Adult (2+yr),150960,151.185,420,HDOP,180,white,NA,NA,NA,4,48,107,146,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Recapture of old collared deer 151.200/87570,check downloads for data
D1134,1134,74,NA,New,NA,WTD,2023,1/28/2023,2/13/2023,7/4/2023,"TK, MC",Touch of Nature,37.62011,-89.15801,Clover Trap,Male,Adult (2+yr),150950,151.085,330,HDOP,117,orange,74,white,NA,4,42,81,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead battery,NA,"Serum tube broke, but got plasma and RBC no locs since 7/4/23",check downloads for data
C181,181,NA,Kiwi/Moultrie 328,New,NA,Coyote,2023,1/28/2023,1/28/2023,NA,NA,Shelbyville,39.56533,-88.57863,NA,M,J,151328,NA,250,HDOP,NA,NA,NA,NA,NA,4,20.6,NA,97.5,NA,NA,NA,13.61,NA,NA,37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dropoff,NA,NA,
B185,185,NA,Grapefruit,New,NA,Bobcat,2023,1/29/2023,1/29/2023,NA,NA,Sanders - Thistle,NA,NA,Cage,Male,3-6 years,151029,151.725,250,HDOP,NA,NA,NA,NA,None,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hair, whiskers, scat",No,Normal,15 min,NA,NA,NA,NA,NA,NA,NA,NA,"Little buff boy, 4 seizures after reversal (~30 secs, and 5 min apart), 3 bumps doses, had to keep in car for 6 hours after seizing, unknown amount of ketamine spilled from vial, added collar extender (4 holes)",
D1178,1178,14,NA,New,NA,WTD,2023,1/30/2023,2/13/2023,1/14/2023,"PT, SJ, BS, CP, DG",Shelbyville,39.62399,-88.72058,Drop Net,Female,Adult (2+yr),150964,151.225,420,HDOP,14,yellow,191,green,NA,3,48,99,134,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dead battery,NA,"twitching through induction, needed to be bumped, twitched throughout processing, raised head rapidly after reversal, didn't get blood brcause of twitching and respiration increasing",check downloads for data
D1177,1177,15,NA,New,NA,WTD,2023,1/30/2023,NA,NA,"PT, SJ, BS, CP",Shelbyville,39.52347,-88.68824,Clover Trap,Female,YoungOfYear (0-1 yr),NA,NA,NA,NA,15,yellow,80,white,NA,4,38.5,81,120,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smooth capture; took awhile to recover - head slumped over once then showed interst in getting up, raised head @ 1017, stood up shorthy after",
D1135,1135,76,NA,New,NA,WTD,2023,1/31/2023,2/2/2023,NA,"TK, SH, MC, BP",Touch of Nature,37.62052,-89.18828,Clover Trap,Female,Adult (2+yr),150965,151.235,420,HDOP,76,white,NA,NA,NA,4,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Wouldnt go down with BAM and running hot so reversed early,
D1136,1136,118,NA,New,NA,WTD,2023,1/31/2023,2/12/2023,11/25/2023,"TK, SH, MC, BP",Touch of Nature,37.63055,-89.16429,Clover Trap,Female,Adult (2+yr),150966,151.245,420,HDOP,134,pink,118,orange,NA,4,42,91.5,148,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Right ear metal ear tag 594,check downloads for data
D1179,1179,13,NA,New,NA,WTD,2023,2/1/2023,NA,NA,"PT, DG,CP,SJ",Shelbyville,39.52347,-88.68824,Clover Trap,Male,Yearling (1-2 yr),NA,NA,NA,NA,126,pink,13,yellow,NA,3,51,89,143,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blood in nose when swabbed, induced well, smooth processing, couldn't get blood, hung out for awhile after reversal. Not collared because we were not collaring buck yearlings at the time. ",
D1129,1129,3,NA,Recap,NA,WTD,2023,2/4/2023,2/13/2023,2/14/2023,"TK, SH",Touch of Nature,37.63366,-89.17392,Clover Trap,Male,Yearling (1-2 yr),150952,151.105,330,HDOP,NA,NA,3,yellow,NA,3,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,2/15/2023,"Recapture of 698, lost left ear tag",check downloads for data 
D1138,1138,75,NA,New,NA,WTD,2023,2/5/2023,2/13/2023,4/18/2023,"TK, SH, MC",Touch of Nature,37.63364,-89.17407,Clover Trap,Female,Adult (2+yr),150959,151.175,420,HDOP,121,pink,75,white,NA,5,47,86,144,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,4/18/2023,NA,NA,NA,NA,check downloads for data 
D1139,1139,138,NA,New,NA,WTD,2023,2/5/2023,2/13/2023,NA,"TK, SH, MC, BP",Touch of Nature,37.62052,-89.18828,Clover Trap,Female,Yearling (1-2 yr),150968,151.265,420,HDOP,138,pink,169,green,NA,4,34,66,113,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check downloads for data 
D1140,1140,NA,NA,New,NA,WTD,2023,2/6/2023,NA,NA,"ME, MC",Touch of Nature,37.62044,-89.1883,Clover Trap,Female,Yearling (1-2 yr),NA,151.06,420,HDOP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Collar 87556 signal not verified. programming might be incorrect. Deer was running hot so collar only. LAST FIX 12/6/2021. no updated fixes as of 3/20/23,
B173,173,NA,diego,New,NA,Bobcat,2023,2/7/2023,2/7/2023,NA,NA,Touch of Nature,37.57641,-88.26086,NA,M,A,151001,NA,250,HDOP,NA,NA,NA,NA,NA,5,17.3,NA,83.4,NA,NA,NA,11.8,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
D1141,1141,114,NA,New,NA,WTD,2023,2/8/2023,2/13/2023,5/15/2023,"TK, ME, MC",Touch of Nature,37.63649,-89.17535,Clover Trap,Male,Yearling (1-2 yr),150951,151.095,330,HDOP,137,pink,114,orange,NA,4,38,73,123,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,5/15/2023,NA,NA,NA,Bloody nubbys probably from trap. ,check downloads for data 
D1181,1181,90,NA,New,NA,WTD,2023,2/9/2023,2/13/2023,NA,"PT, BS, SJ, CP, DG",Shelbyville,39.51256,-88.6651,Drop Net,Female,Adult (2+yr),150963,151.215,420,HDOP,125,pink,90,orange,NA,2,44,87,141,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,captured with 649,check downloads for data 
D1142,1142,135,NA,New,NA,WTD,2023,2/9/2023,2/13/2023,2/20/2023,"MC, BP",Touch of Nature,37.62035,-89.18837,Clover Trap,Male,Adult (2+yr),150942,151.005,330,HDOP,135,pink,170,green,NA,2,NA,NA,162,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,wound/hole on side of head. ,check downloads for data 
D1180,1180,105,NA,New,NA,WTD,2023,2/9/2023,2/13/2023,2/13/2023,"PT, BS, SJ, CP, DG",Shelbyville,39.51256,-88.6651,Drop Net,Female,Yearling (1-2 yr),150970,151.285,420,HDOP,197,green,105,orange,NA,3,40,80,129,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,2/12/2023,captured with 624,check downloads for data 
D1182,1182,106,NA,New,NA,WTD,2023,2/10/2023,2/12/2023,1/6/2024,"PT, BS",Shelbyville,39.48494,-88.70458,Dart Gun,Female,Yearling (1-2 yr),150967,151.255,420,HDOP,106,orange,198,green,NA,2,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"took around 25 min to induce, reversed easily",check downloads for data 
D1143,1143,140,NA,New,NA,WTD,2023,2/10/2023,3/2/2023,3/2/2023,"TK, MC",Touch of Nature,37.63652,-89.17542,Clover Trap,Male,Yearling (1-2 yr),150975,151.335,CAM S,HDOP,140,pink,166,green,NA,3,39,75,120,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kicked off collar after waking up. recaptured on 3/2/23 and fitted with camera collar. ,
D1127,1127,139,NA,Recap,NA,WTD,2023,2/11/2023,3/1/2022,12/5/2023,"SH, MC",Touch of Nature,37.62732,-89.15358,Clover Trap,Female,Adult (2+yr),87555,151.05,420,HDOP,166,white,139,pink,NA,5,41,89,158,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old recapture. Neck had wear from old collar. Old cattle tag LW116. ACTIVE on LOTEK last fix 3/7/23, MH 5/25, has to be most recently collared 87555 but no record of ear tag",
D1115,1115,113,NA,Recap,NA,WTD,2023,2/11/2023,2/13/2023,11/12/2023,"PT, CP, BS, SJ",Shelbyville,39.53542,-88.66274,Clover Trap,Female,Adult (2+yr),150971,151.295,420,HDOP,NA,NA,113,white,NA,2,40,93,144,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,old collar frequency: 151.010 SN: 89263,
D1144,1144,NA,NA,New,NA,WTD,2023,2/11/2023,2/13/2023,4/11/2023,"SH, MC",Touch of Nature,37.63643,-89.17531,Clover Trap,Male,Yearling (1-2 yr),150948,151.065,330,HDOP,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,4/11/2023,NA,NA,NA,Gave 2cc BAM to yearling so it overheated. Only given 3cc adipamizol reversal. ,
D1146,1146,113,NA,New,NA,WTD,2023,2/12/2023,3/1/2023,4/7/2023,"TK, MC",Touch of Nature,37.63353,-89.17392,Clover Trap,Female,Yearling (1-2 yr),85733,152.06,420,HDOP,122,pink,113,orange,NA,4,41,72,130,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,unknown,4/7/2023,Rubbing around neck from fawn collar 112663. LAST FIX 6/17/2020. ACTIVE on LOTEK last fix 3/7/23,
D1149,1149,115,NA,New,NA,WTD,2023,2/13/2023,2/13/2023,NA,"SH,CD",Touch of Nature,37.6306,-89.15556,Drop Net,Female,Adult (2+yr),152282,151.22,420+,PDOP,115,orange,147,pink,NA,3,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Old Recap. No body measurements. She was bumped, still had a rough time under immobilization. Very drowsy after reversal. Parasites on neck, ticks. Scarring, dermatitis on neck where old collar was. Photos.",
D1147,1147,119,NA,New,NA,WTD,2023,2/13/2023,2/13/2023,3/2/2023,"TK, MC, CD",Touch of Nature,37.63364,-89.17407,Clover Trap,Male,Adult (2+yr),152269,150.05,500+,PDOP,151,pink,119,orange,NA,3,44,82,140,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes ,slipped collar,3/20/2023,butt ticks. rear left leg injured prior to capture. limped away after reversal. ,
